"","n","r","lambda01","mu01","lambda02","mu02","lambda03","mu03","lambda04","mu04","lambda05","mu05","lambda06","mu06"
"113",20,16,1.0778330328881,1.37437065408727,0.997089301809746,1.35508288745398,0.896737392341561,1.31575875513951,1.15454285051888,1.40405314482436,1.31666785569302,2.83259015449073,0.360951865761044,0.915465598589171
"114",20,16,1.12432091511418,1.33219966535085,1.12162056953627,1.33111148428145,1.05956964444079,1.30645169515177,0.224912245442245,0.549222741718759,0.81631702834129,2.97751589107065,0.209445862132502,0.499726760624581
"115",20,16,3.0293129468209,1.57230652196575,2.92947579486196,1.56336519031162,2.87843760056733,1.55875018694867,1.06008257330571,1.32515168036365,1.06891631335623,1.47644952029002,0.910943603949257,1.27494783761655
"116",20,16,2.04133266891425,1.59614765876554,1.84790124417303,1.56359682685983,1.75134956806606,1.54597420967325,0.365015537070011,0.945766900808664,0.931407853266793,1.82388154250781,0.345923299737239,0.913156448958028
"117",20,16,1.97167852828415,1.58643291702674,1.92269476023262,1.57719365739441,1.77360991842692,1.54821701395087,0.218923216546956,0.610270237923207,0.328592215857956,1.20273999223119,0.221726149429095,0.625346572599993
"118",20,16,1.68236130658789,1.58771879694957,1.52102195646605,1.55855230742268,1.5180992014549,1.55799537027573,1.69933480986002,1.58683362321768,1.44532415589838,2.85929726597992,0.384643087276127,1.01816301726689
"119",20,16,1.09125159327714,1.37299237222395,1.06572584116508,1.36796193528949,1.05298822801741,1.36406609881779,1.12691702077367,1.37219629359244,1.41992492185573,1.88474485424665,0.485502207739838,1.04896077433795
"120",20,16,1.18743786561157,1.2885017838971,1.18183461057828,1.28659661135989,1.18183461057828,1.28659661135989,1.3303104067645,1.32782024414706,1.97648565067084,2.00430459434925,0.493663771009208,0.961128759407337
"121",20,16,1.81795044102258,1.53585143187768,1.67022054264507,1.50582175299134,1.63539347706675,1.49929175676738,0.56648506765537,1.14516296281557,1.09757296287869,1.72660230754013,0.514856052647714,1.10313430985887
"122",20,16,1.20293531316002,1.36880143325793,1.1395858311787,1.35389297282786,1.07747325517157,1.33642663933578,1.31306565161866,1.40150458348562,1.11869065895776,2.84870255829209,0.302516153773394,0.766209823947593
"123",20,16,2.15815752659488,1.60737549611539,2.03087588085772,1.59112381336049,1.8930839235914,1.57171385815581,0.415704551892121,1.0163639412285,1.11065157891935,1.89844485328795,0.375621855176728,0.958432735766415
"124",20,16,1.9842909225748,1.49922259795919,1.88861732595365,1.48844667675833,1.86130685069703,1.48513818316683,0.402987451763214,0.914011566397668,1.41049667789282,2.73734989746805,0.363375100726788,0.855561576051529
"125",20,16,0.96919798151414,1.24357030641498,0.940782734214416,1.23268548142255,0.880844503302146,1.21005271738465,1.09415325167031,1.28497543976047,1.08055594608104,2.00072905148986,0.276459555563251,0.651019500798968
"126",20,16,2.8000527367834,1.62007944436879,2.68001892910074,1.61083489060582,2.28715255060738,1.58009047051584,0.173458079343779,0.375063990414156,0.834625544278582,2.99487232387921,0.176429135253546,0.388198734349206
"127",20,16,1.02284420936041,1.2370129086371,0.596555445215503,1.03293052028352,0.560834399083463,0.989629783695577,0.163541697178373,0.242258271158976,0.63327030112798,3.07062798729891,0.158016131853286,0.22550137028055
"128",20,16,2.02205827619891,1.54888015850003,1.79368113580796,1.51171750418589,1.53633685499295,1.46290348129023,0.257310270812808,0.677121852280304,0.772973822581797,1.81640785177311,0.246363013049441,0.639863410604775
"129",20,16,2.5167763807513,1.53733265993783,2.44555227356963,1.53190286267633,2.2663154268332,1.51183639067532,2.52595945299289,1.53368055008529,1.07333835857939,1.44630911276645,0.98373089241419,1.28679692924299
"130",20,16,1.07257722023558,1.41379215960983,1.07257722023558,1.41379215960983,1.06826365054944,1.41257391534191,1.16186943508663,1.4252150956637,1.76551690889053,2.04937020987128,0.494359818508683,1.10105023301026
"131",20,16,1.30551670944686,1.54196789543477,1.19104950085897,1.50779033629396,1.13342219799973,1.48845515394906,1.30386289394761,1.54096649373314,0.94605158350896,1.74496112135821,0.518798677793871,1.20582829387404
