"","n","r","lambda01","mu01","lambda02","mu02","lambda03","mu03","lambda04","mu04","lambda05","mu05","lambda06","mu06"
"4630",20,20,4.27234825805329,1.53639553709893,3.80001653439387,1.51296198012902,3.575904459486,1.50392231369026,3.13815535896448,1.47890685608258,3.94303686637893,1.53529052929448,3.17005893262694,1.47751696116656
"4631",20,20,1.73581196525964,1.60864551772977,1.73581196525964,1.60864551772977,1.74679152029271,1.60979803252246,1.66302602495941,1.60041734222977,2.37239962772506,1.673043145942,2.22368687353419,1.65989489627806
"4632",20,20,3.33895673032421,1.53769467293119,3.30975061696674,1.53649924527083,3.19000419877043,1.52941440648916,3.15545182331187,1.52880834843113,3.11805969800772,1.54315871038965,2.58279673102784,1.48800844660631
"4633",20,20,1.69095786452911,1.53173703407132,1.58369093880957,1.51140287846307,1.56834021099612,1.50827171003984,1.19740736909634,1.43278849285185,1.85074360252875,1.6117313927889,1.30210940709581,1.46407183302857
"4634",20,20,1.80036863477795,1.58272460659092,1.78026431337334,1.57908579799663,1.67872046244173,1.5620124136774,1.50736750090424,1.51569563890653,2.23161892245729,1.6508055142084,1.65083456492574,1.53754860517469
"4635",20,20,1.64465354511788,1.41698719918453,1.6645935706309,1.42087310998954,1.6645935706309,1.42087310998954,1.71307843531128,1.43235754572066,2.3951711470962,1.52181709876631,2.04493116555446,1.47260401609608
"4636",20,20,3.99231264310062,1.67066255048512,3.78903811813473,1.65994831547114,3.43180521296095,1.63117880120816,3.39484897652789,1.62349852548259,3.39252946274501,1.61467101300077,3.45701819513202,1.6271297545923
"4637",20,20,4.02387965024096,1.67661138995575,3.94521252727793,1.67274137614682,3.65142081812509,1.65519692339359,2.63740406133826,1.58135332426504,2.76356895635827,1.59319262017616,2.52808060390092,1.5718694369629
"4638",20,20,4.61222797299868,1.62343757427607,4.53190867052494,1.61997180530093,4.02322646221203,1.59413660660755,4.01592737464835,1.59171546503915,2.93287342736418,1.53193796216217,2.52216132257314,1.49195752391299
"4639",20,20,3.65961524104739,1.71178850410735,3.42944278876992,1.69688046866001,3.25227934517175,1.68213806646894,3.6232401445789,1.7073406256513,5.83369104783893,1.83309107651827,2.62297737449408,1.60208182085933
"4640",20,20,2.27620313545521,1.53069522379389,2.1016694919978,1.51259039892827,2.09365798743366,1.51126588947724,1.96562307066002,1.50187202117808,2.56523436089676,1.59515945976104,1.99699947792965,1.50891531462597
"4641",20,20,2.29810266326972,1.60064803048815,2.21396463456624,1.58606059852504,2.07685195874107,1.56721883525757,1.98191161026571,1.55174940300327,3.82304395886136,1.75904626739126,2.13899574857979,1.56738243384523
"4642",20,20,2.62127800893174,1.55458378764121,2.22829953955378,1.50484327362612,2.217284325629,1.50352472654229,2.51378781372961,1.53197647799066,2.62696157285982,1.5234277984955,2.6930775293002,1.54523983751545
"4643",20,20,3.20190368190237,1.68464018616855,2.5171686963823,1.59650073807798,2.04330155942939,1.55146799423406,2.13760336715615,1.56044741857878,2.53834643445763,1.58779513374723,2.44465393312621,1.58783016740179
"4644",20,20,2.4696682760458,1.56164830745139,2.37430008857227,1.54879994609361,2.21592580850532,1.52926125942938,2.02380886915791,1.50488633419208,2.13382904929986,1.52022713577794,1.96554156977197,1.49835449112601
"4645",20,20,2.21879564855354,1.58803393971506,2.14412316741276,1.57950532937107,2.04171377718996,1.56524024419092,1.50283920631853,1.4814551127143,2.74126915678085,1.7240442080961,1.46234949278405,1.47483890051462
"4646",20,20,1.35388187034458,1.38942684367521,1.3448934465476,1.38614959010434,1.34066705390755,1.38442128245666,1.26786048392881,1.36855332257815,1.45446054584154,1.44356229229925,1.16360478954005,1.34482235614029
"4647",20,20,1.54640799886568,1.44111765897265,1.50505983230782,1.43293992879455,1.52026726771444,1.43704568464034,1.42076628660631,1.42608200069881,1.75199421243451,1.50945584355504,1.43805670985577,1.43075579818941
"4648",20,20,1.93988136690241,1.50013755873086,1.92502669845054,1.4986846417226,1.90950398304797,1.49705396486332,1.58341937502995,1.44731432363332,1.89266054400432,1.51967343886354,1.53213402379441,1.4378502297784
"4649",20,20,1.77161515627312,1.49860368307963,1.75338897696301,1.49505599779904,1.81434345159724,1.50671007944847,1.69883107649508,1.48318460950112,2.07321060185041,1.5277932734858,1.93486867072334,1.5117557855061
"4650",20,20,1.38455449243288,1.45746626769632,1.14419900746815,1.38970950418957,1.13910830026575,1.38774740449641,1.13641547131995,1.40098286901585,1.53165868733204,1.53533157067268,1.14959149650997,1.40789646893158
"4651",20,20,1.39371453287014,1.36151792809615,1.39371453287014,1.36151792809615,1.44673639061524,1.37176085841201,1.34241008651825,1.34608962166833,1.6838879647654,1.42696507333326,1.39261622194424,1.35364220628062
"4652",20,20,2.3408006341996,1.56185626086097,2.47839008369271,1.57274861870971,2.44990254405078,1.56909452066497,2.67708840648927,1.59465266100337,2.9374208432891,1.61101869875174,2.83650426059197,1.60696955908878
"4653",20,20,3.91219233844593,1.68549975359594,3.82432029804224,1.68047364455863,3.82432029804224,1.68047364455863,4.03490930127393,1.69095679669346,5.00805077271243,1.7386949843951,4.2563554508499,1.70141406675057
"4654",20,20,2.01368230423217,1.3969017715377,1.81872870192605,1.37910135125353,1.72833109887437,1.36674887894908,2.15463454650316,1.41768682704579,1.70775560054857,1.40580526748413,1.04419154700636,1.18941112317444
"4655",20,20,2.70854792509131,1.56213006212611,2.58296784027465,1.55421830239455,2.58170501215721,1.5541358222195,2.66000171168823,1.55376214633579,2.88630538348737,1.56932660771013,2.72453097603559,1.55825489470241
"4656",20,20,3.29935832908249,1.6043652298204,3.28799821561646,1.603685862605,3.28799821561646,1.603685862605,2.98715931769032,1.58295569840627,3.42442601971607,1.62376199696075,2.91130437062963,1.57920882082883
"4657",20,20,3.84520148061846,1.6319508182187,3.64949737756106,1.61881256986854,3.57927802785553,1.61383784579018,3.79422525508684,1.63203031652763,3.22654671762883,1.57803942764512,3.71231585828106,1.62737314228455
"4658",20,20,2.82326193901708,1.54196499007546,2.75557139908671,1.53712861222698,2.70877854995139,1.53333834321266,2.46545259142866,1.50537588074192,2.59291537360383,1.51502223066883,2.4640989403721,1.50424050577418
"4659",20,20,2.37548816969275,1.44441846115097,2.3113575872003,1.43464269699495,2.32649312748152,1.43653777518088,2.28850050739698,1.43686606695188,2.71749558077954,1.47227582939344,2.56652847290357,1.46063972542252
"4660",20,20,1.38096301372194,1.49340976280714,1.10466696913175,1.39186818075968,1.07438060267178,1.38391768596677,1.02731339419525,1.37137815291656,1.48814126982899,1.54536521431073,1.03476595609327,1.37433040627178
"4661",20,20,1.61708085649429,1.45778816542632,1.61708085649429,1.45778816542632,1.61708085649429,1.45778816542632,1.6994349252017,1.46660012314488,1.8940477002674,1.49729724348872,1.73582335243192,1.47094341449784
"4662",20,20,1.94329863752447,1.46917166989016,1.70601504397085,1.4319590117697,1.64324469768095,1.4262657645944,1.57124935126468,1.40250792894064,1.97323730320932,1.47117536487931,1.67480600120273,1.4172366788922
"4663",20,20,3.2939852094425,1.56791151116707,3.2939852094425,1.56791151116707,3.2991779069947,1.56835050566869,3.06255064467219,1.55329993051358,3.42885734291647,1.54885948551794,3.79687041574695,1.58710901601679
"4664",20,20,1.67296580011034,1.39512049434953,1.67296580011034,1.39512049434953,1.67621657179975,1.39626690217532,1.68522667155258,1.39861356187869,1.85681471479838,1.44252957466379,1.58364039305702,1.38267793011991
"4665",20,20,1.88799816930207,1.48598212208334,1.88681232002167,1.485729251505,1.81057801466694,1.4702940602766,1.80805613676869,1.47365349343084,2.16521254297295,1.51818351765614,2.00420282352183,1.49778762605172
"4666",20,20,1.49321638837235,1.48446544085356,1.39933405633691,1.46694740057455,1.39933405633691,1.46694740057455,1.67433371845854,1.51014574157655,1.90918083948418,1.54510683731169,1.74964320056579,1.52084937654981
"4667",20,20,2.29185115655102,1.54290326534989,2.29185115655102,1.54290326534989,2.16886713696995,1.52886112385711,1.94314759627853,1.50037965679226,2.40898277486103,1.53327958369082,2.4241471194483,1.54495179613108
"4668",20,20,2.69815997229185,1.45013673238025,2.5436188726599,1.43576761391064,2.54051718688657,1.43530225152262,2.0215764548881,1.37870951524747,2.60374998290136,1.47391933526233,1.8868458266379,1.36200802065072
"4669",20,20,2.26229609607378,1.67026724783402,2.15212159257065,1.65933933850909,2.14267228316524,1.65801148046316,2.0093963139429,1.65385085244419,2.74844201683272,1.72075070747943,2.35522784262365,1.67674434937973
"4670",20,20,3.62466932562317,1.62867425299271,3.1699509348993,1.5979798086192,2.90283317307788,1.58170704667257,3.04055671393046,1.5923289888308,2.23756875173167,1.54401754217906,1.66314724408066,1.44020296654172
"4671",20,20,1.60272963870794,1.47033577192505,1.58285343084438,1.4666395701509,1.59348050765718,1.46862439688729,1.44981277481904,1.44406833476613,2.0532248539108,1.58904850400577,1.50037447060812,1.464655026028
"4672",20,20,1.50388635356913,1.46180652218598,1.50388635356913,1.46180652218598,1.48455981507538,1.45902629772881,1.6135443764387,1.48930885648607,1.90724254976139,1.55149287169152,1.62098626541608,1.49182616029743
"4673",20,20,3.04531495425477,1.51997737303643,3.00536600640921,1.51723437509887,3.04004906332625,1.51962269843958,3.14587807550296,1.52509590694782,3.52463558914782,1.54132133250393,3.42122839965826,1.53966812257747
"4674",20,20,2.30981056543559,1.58968341151155,2.19955189431193,1.5747459334757,2.1960672846948,1.57415869456472,2.17015402807114,1.58139921929873,2.41636930797739,1.61168523413338,2.22693494117377,1.58911446329312
"4675",20,20,5.576247340451,1.71160711563435,3.98740705827267,1.64713818198635,3.54067730321146,1.63481484379,3.54375118611521,1.62843001860717,3.82911964226507,1.64009637729135,3.53941383495683,1.62750105573578
"4676",20,20,3.87072988506544,1.58228469930757,3.00339987128777,1.52891255399102,2.53622755471676,1.49603395152845,1.85114709521216,1.42143013312139,2.34543724361211,1.50692965737107,1.77068418319923,1.40998294387824
"4677",20,20,1.89704253446682,1.42056675169266,1.83532340866219,1.41588809454011,1.83708031077991,1.41620028775634,1.79389794007263,1.40567756474466,1.99098570343161,1.43980867447924,1.79814243645864,1.40645192710471
"4678",20,20,2.14177277709246,1.46474732192278,1.95205704220453,1.44515864121351,1.90720960725939,1.43718181164571,1.97844939257938,1.4561929990768,2.46895911839092,1.53163931209128,1.97628013589428,1.45627018594741
"4679",20,20,1.74384031675833,1.53521465419999,1.67769148766525,1.52557924271639,1.55197162273887,1.50484125278668,1.48533133824489,1.4717702238861,1.82901697386606,1.548639955006,1.48448133815237,1.46781428822714
"4680",20,20,6.71200291072913,1.72693810279552,6.64951163647937,1.72618181894744,6.42366143022662,1.7216693319171,3.26892478228694,1.59099295209885,3.19583137744016,1.56898278204213,3.30699754053175,1.59027880275916
"4681",20,20,1.69269549446182,1.42936507374573,1.62133832077014,1.41734658258987,1.49553895013714,1.40225702110582,1.52381886142034,1.40060348956634,1.99768646772645,1.5059842284667,1.53106443386984,1.40221539399089
"4682",20,20,3.4092097895526,1.62179671745333,3.29275380590816,1.61394100810408,3.29275380590816,1.61394100810408,3.14026568944259,1.60563435899051,3.60492834591396,1.6407842068667,3.16152871296523,1.60707256583543
"4683",20,20,1.2949183364126,1.27673178106192,1.31613646036077,1.28273139565346,1.32414706366008,1.28588610661054,1.34197929732458,1.31781969340577,1.77518179746839,1.44154407728638,1.31634354361928,1.31550215778239
"4684",20,20,1.7889010695574,1.45619132871861,1.7275932934404,1.44834027765281,1.44040567640259,1.40511655691059,1.3951505346308,1.3851936962844,3.09158915517319,1.70218089133277,1.40711194823714,1.38506707298786
"4685",20,20,3.10385792062858,1.62572168056587,2.88126042145804,1.60114675755777,2.88126042145804,1.60114675755777,2.59887182253919,1.5732404807529,2.71415727679578,1.57937636441893,2.5814130291566,1.57024351977371
"4686",20,20,1.78173886344719,1.47752545803093,1.72373224560871,1.46477364008329,1.69913752625495,1.45745913043685,1.70266629336407,1.46442530522084,3.0274140120312,1.68417607818137,1.67417454562284,1.46285018402589
"4687",20,20,1.45147076560307,1.3585281078274,1.37850065938838,1.33045457923956,1.36924581999428,1.3268131136902,1.46476465163702,1.36539588743122,2.10295960533404,1.50148595868668,1.61868960857769,1.4024989816277
"4688",20,20,2.53839339575621,1.5135172719948,2.26694148801088,1.49121762427591,2.08912759417272,1.4699552136395,2.18231628418669,1.47488508500559,2.12657709491723,1.4960272030592,1.59303023492045,1.38924310705803
"4689",20,20,2.34036330945218,1.40955686055157,2.35694036147672,1.41106240416982,2.35694036147672,1.41106240416982,2.01237326783315,1.38094412466633,2.55542047059328,1.46744068486411,1.93591596291602,1.37115813087589
"4690",20,20,1.82316498831488,1.42122428778069,1.77183032787748,1.40562090551412,1.77183032787748,1.40562090551412,1.92899082728576,1.43699537286165,2.52266597427843,1.52498991802786,1.97447909851424,1.44209913213083
"4691",20,20,1.81658861743388,1.45937080574803,1.81658861743388,1.45937080574803,1.79818432288184,1.45438032332541,1.6868941767403,1.42781936863379,1.83152090979856,1.45934168332024,1.62838343201986,1.41929055546626
"4692",20,20,1.67085523471084,1.45230104317685,1.61195006188146,1.44401857782823,1.43135136741689,1.4119583919161,1.39609830396435,1.40434377854361,1.88693971834309,1.533278088109,1.41895144357886,1.41659810027887
"4693",20,20,1.73714212772445,1.45607625181817,1.76202864144531,1.46202248033917,1.78542067071602,1.46749789372812,1.75743374714549,1.45970028562773,2.26448454924548,1.51936309810535,2.06694961014565,1.49473548243705
"4694",20,20,3.2326941836425,1.56699647058691,3.10376241500662,1.5574612398379,3.04891974008873,1.55275205663908,2.88185655984339,1.53373345150348,3.03566703633107,1.54302675919645,2.87314466496465,1.53206662246571
"4695",20,20,2.51245502508763,1.4293447873534,2.36874434632575,1.41875268298096,2.44360593571262,1.42262985641795,2.94487710652043,1.46680346309789,3.37249781937697,1.49998232704855,2.9845091526817,1.47040782664636
"4696",20,20,2.46768462617466,1.4538116372133,2.46768462617466,1.4538116372133,2.46768462617466,1.4538116372133,2.63641484188942,1.48116324796186,3.56010605060229,1.57073579761332,2.62185595231317,1.48009354441415
"4697",20,20,2.23757246770156,1.49105822439427,2.23757246770156,1.49105822439427,2.23598104751573,1.49079825255187,2.07529704868626,1.47109444803645,2.57528825107693,1.55235471252308,2.01089409976924,1.46748875730741
"4698",20,20,1.11483351527712,1.3951452160921,1.09573999412749,1.39079312275961,1.09207664062334,1.39031466403216,1.11150536333774,1.40261964402257,1.90679432334146,1.62770802166197,1.19866414356389,1.42119277893521
"4699",20,20,2.6101933821733,1.47711865474145,2.0118858815988,1.41848021761943,1.88001256007232,1.38824489670159,1.96329581350227,1.40957879839663,2.92443558182787,1.54432041169409,1.98741650089164,1.41408214714881
"4700",20,20,2.14191898108719,1.56019914710177,2.08165250544929,1.54996565679137,2.05772048113856,1.5457777292645,1.99395677186958,1.54432000262274,2.22326790466481,1.58272841547091,2.01747790741801,1.55443345483664
"4701",20,20,3.07898500925858,1.69751088863012,3.07898500925858,1.69751088863012,3.04191276275546,1.69228343131779,2.99561370663643,1.68306788202617,3.30744882615233,1.70190759002898,3.06684822277563,1.68458267845586
"4702",20,20,2.32465186160098,1.52652542149822,2.27460872807859,1.52139854500297,2.15415680846021,1.50833386448229,2.23802468004216,1.51325795604029,2.33398789466491,1.54571628424738,1.8227968480574,1.45811896290867
"4703",20,20,1.91713394287295,1.51681401433613,1.87715623246713,1.51111567991723,1.84666973788195,1.50796892040607,1.77378203079117,1.50215711918427,1.96557406752982,1.54095197295246,1.73919223349217,1.49849923170086
"4704",20,20,0.873918300404944,1.22455425976998,0.842907227640948,1.20740592378416,0.811747229864388,1.18919472287176,0.939095210433566,1.26160586292318,1.29986776310093,1.40366973481241,1.00948362096613,1.28651361732711
"4705",20,20,2.25296363914868,1.48370205159671,2.26981455743904,1.48595889300953,2.3087827771476,1.491082940987,2.75592159349931,1.52637262055808,2.97850126511355,1.5426350052167,2.73753051058521,1.52432464566188
"4706",20,20,3.27482114349554,1.51809118743549,3.27482114349554,1.51809118743549,3.16480672954245,1.50798332811243,3.14475273199486,1.51220377256094,3.87099741630344,1.54878448795843,3.59634435971168,1.53540173637987
"4707",20,20,1.80979195061349,1.40187192785597,1.80301039192545,1.3997372871314,1.75961802850526,1.38772111436657,1.86002876729924,1.41665686560542,2.24574377058939,1.48404891235778,1.85839482627988,1.41772179517317
"4708",20,20,1.33659722475984,1.44243296332746,1.20393233928136,1.39998902277793,1.1779983071552,1.38991374936572,1.24439989443205,1.41346757015995,1.47206095650118,1.48517475971803,1.24652569562378,1.41411813302105
"4709",20,20,2.50605146326854,1.53601563184606,2.45788388605591,1.53040485723911,2.44926407214695,1.52941905927043,2.51350711307535,1.53504748160669,2.72483503078859,1.55519080940862,2.52304704803088,1.53535199503814
"4710",20,20,1.99855223999233,1.52188203981459,1.96575672581762,1.5167144546682,1.96575672581762,1.5167144546682,1.94006022410974,1.52209239683785,2.33356995130143,1.55922883713392,2.25571153298754,1.55761842473158
"4711",20,20,4.16385372658569,1.66299631134344,4.09545497390693,1.6599644067468,3.43260243252564,1.62644921797716,2.92602653518552,1.59119944904343,3.1352108402811,1.58937822842068,3.31613895954179,1.61462591529239
"4712",20,20,2.19745380426859,1.53686572955793,2.16376930133521,1.53232752252803,2.16376930133521,1.53232752252803,2.02983580389935,1.5276034332076,2.17923640300178,1.54412712451231,2.07703060250838,1.53377813782253
"4713",20,20,2.15145987951162,1.43959404251332,2.13656940082189,1.43823098797815,2.13656940082189,1.43823098797815,2.13716941708793,1.43768662100437,2.30957092743556,1.4578198573101,2.15099526046424,1.43887114600088
"4714",20,20,1.95597920497042,1.38566929275333,1.76475180004572,1.36263720497701,1.49395618367055,1.3209997288737,1.4513120083512,1.32314781194037,2.1089261948925,1.46819217324137,1.48925241868002,1.33376051983133
"4715",20,20,2.88548744665727,1.54351129580988,2.85619141017101,1.54021991632178,2.85619141017101,1.54021991632178,2.86051421400017,1.54779803017458,3.40175873265722,1.59939562470129,2.82510080499206,1.54635415269407
"4716",20,20,2.54527111621844,1.56864242288486,2.52925170010486,1.56728504941521,2.60149521207331,1.57330682497158,3.08737310364979,1.60483019977696,3.15881206985682,1.59818026613548,3.23247658715878,1.61259078385571
"4717",20,20,2.61436225356769,1.64459991994291,2.55047491767022,1.63911277431876,2.53620052884879,1.637858525382,2.52120749523958,1.64508988922927,2.95571048657626,1.67096634942332,2.89780007341794,1.67247586313364
"4718",20,20,1.86557493887964,1.46480388850924,1.8964346923652,1.47078227488496,1.8964346923652,1.47078227488496,1.84110178720232,1.46492833615276,2.79333640082247,1.55193717279042,2.5141848289252,1.5270884761778
"4719",20,20,1.78638416337319,1.6540723593318,1.74585117141222,1.64930087481758,1.73677281495876,1.64769361688949,1.69112859413773,1.63535109118076,1.87138538619329,1.66070913782023,1.76209373070879,1.64497261698829
"4720",20,20,3.41924710151777,1.5480091719367,3.15653238420487,1.53357256346404,2.93112326824087,1.52326402867655,3.06368115276739,1.53023574390241,3.02957420318968,1.51955721503561,3.08257181451457,1.53320842752974
"4721",20,20,1.77169818692354,1.44457721736842,1.74142999511268,1.4392878709122,1.70158560826442,1.432111061769,1.67459130455437,1.43005323260185,2.21722325384035,1.50748958532931,1.92973095857576,1.46300744609877
"4722",20,20,3.58556791958504,1.62992171119444,2.90167837165702,1.56349948602151,2.21509318912873,1.47511556610085,2.39689759451307,1.50136915314216,2.3613782830055,1.47931210218296,2.48154311919226,1.50847507541403
"4723",20,20,1.87684069707568,1.4985266933622,1.87684069707568,1.4985266933622,1.66825460396863,1.45905249440105,1.56701550951425,1.44671809258848,2.00590583102312,1.49466689568944,1.98475076829394,1.50127213062086
"4724",20,20,2.13820882755802,1.42844398539352,2.13820882755802,1.42844398539352,2.13820882755802,1.42844398539352,2.16093369335136,1.42582634911535,2.47879493177452,1.46734516183624,2.18199272039196,1.42814195052754
"4725",20,20,1.67907308150792,1.43440281474954,1.67899528693052,1.4343873117417,1.68366459585478,1.43531591383597,1.83233900324453,1.4648936668904,2.13396959831298,1.53017939223791,1.7379516711087,1.45592269304586
"4726",20,20,3.45207528073476,1.48299517638717,3.37137820489217,1.47841394242372,3.32601510735183,1.47455677101205,3.23590592304661,1.46564044974885,3.60935239323099,1.49078105004264,3.28301814344626,1.46830922528744
"4727",20,20,1.29501432683017,1.43351342812343,1.24877704148573,1.42206918483768,1.23940108990832,1.42029385278726,1.2830715224523,1.42795934517252,1.51811466897722,1.49539280833394,1.28450506826986,1.42765764455999
"4728",20,20,1.84418677446406,1.64390015966294,1.8330718832569,1.64161748846904,1.8330718832569,1.64161748846904,1.590714122955,1.57249626547763,1.5029123574543,1.53327137842026,1.57334866088761,1.56547654164572
"4729",20,20,1.28640691278306,1.40603281337632,1.25537888118688,1.38902006381919,1.25537888118688,1.38902006381919,1.34116106946929,1.4255040910465,1.78574785155943,1.54616986929905,1.36446274423025,1.43451640040857
"4730",20,20,3.04527242909624,1.63694879876037,2.77290457115094,1.60893442309083,2.66801271628731,1.59728971075621,2.43570797462058,1.56411545226016,3.52198665388521,1.67019232526672,2.5558912962506,1.57355090841519
"4731",20,20,1.38774840639231,1.39923472413896,1.38774840639231,1.39923472413896,1.34569719107408,1.38670416672742,1.40040439410613,1.40399008565211,1.7277421883864,1.4875409203778,1.39596292758162,1.40163853280627
"4732",20,20,1.85042859579923,1.53356315481708,1.8238672729753,1.52808781017198,1.8057214299207,1.52478477081217,1.82352291621224,1.52660099426462,1.93957619945286,1.55012889818172,1.7754498323652,1.52176808107703
"4733",20,20,2.04853036512872,1.49911483748711,2.1174536288494,1.50777674634358,2.1174536288494,1.50777674634358,2.1198187483566,1.5117152462846,3.15739047202933,1.61336356335851,2.49607051811692,1.54561197382746
"4734",20,20,4.11871391190485,1.62526138101984,3.9600204436584,1.61926625301762,3.48822921457123,1.59574730092127,3.11648108665506,1.56826809484143,2.79506482390993,1.54944008832777,2.43048108209105,1.51319458963036
"4735",20,20,1.47842766301518,1.48242273752297,1.44036754639864,1.47604014222544,1.44036754639864,1.47604014222544,1.447541886848,1.47856961563801,5.26553866451796,1.91245281968585,1.72876836457024,1.5220373727142
"4736",20,20,4.84216564567691,1.73797362308943,4.64511402664462,1.72970209947747,3.94962666590336,1.68995281073256,3.09808156579114,1.62527261553242,3.33923374248816,1.61144438519716,3.75922728598289,1.65644075122303
"4737",20,20,1.53646984754605,1.46119781631594,1.48049229167938,1.45176331185581,1.44725885591531,1.44590495974081,1.37831825267046,1.42345944599888,3.98904189694963,1.75968087044316,1.74857546148843,1.47734004949675
"4738",20,20,1.84007588105124,1.46078149284713,1.90529629809126,1.46678544003775,1.77128262081504,1.45400083721199,1.60148103590352,1.41605085600442,2.04435387813428,1.50236730019678,1.58302166453709,1.40699199959841
"4739",20,20,2.77982450248897,1.54248241875355,2.84649819767194,1.54731439300422,2.84649819767194,1.54731439300422,2.9974021962461,1.56333683227139,3.72008543281389,1.5958694057178,3.6179396209029,1.5964915638673
"4740",20,20,1.81140085034567,1.48564606273548,1.81140085034567,1.48564606273548,1.81019103552954,1.48543683549101,1.6621044323396,1.45541752103655,1.9643779746315,1.50663740983,1.71567725776228,1.46058323320852
"4741",20,20,2.03714130870328,1.57545290062538,1.79661107131129,1.54613936475251,1.7308209508906,1.53722246995015,1.49973974971859,1.50456647629846,1.95227210753073,1.58982662001508,1.62569539917894,1.52579064942788
"4742",20,20,3.98340233075163,1.60355739300367,3.97238097919297,1.6026747310152,4.04786939775958,1.60765992433886,3.90464468627321,1.6005585058657,4.68912682686137,1.647356325307,3.82316966328959,1.59703526429671
"4743",20,20,3.35157614495484,1.61576312636492,2.80240075206788,1.58152202817503,2.56831989891153,1.55241870681027,2.6283465919877,1.56111398475032,1.93529712964519,1.55123008346127,1.04164344740624,1.28162638224017
"4744",20,20,2.63040602122407,1.57255566829786,2.62138704023579,1.57191756020553,2.62138704023579,1.57191756020553,2.60843063562955,1.56997336293157,2.97561348434972,1.60895535079385,2.59997110910067,1.57031984315
"4745",20,20,1.09488114196107,1.33772932561573,1.06891984341891,1.32234661816282,1.06891984341891,1.32234661816282,1.10336785011645,1.3200130844052,1.45095844070929,1.4439291823328,1.11115734327041,1.32175786941783
"4746",20,20,1.67421644927986,1.53599333528177,1.63320281602536,1.52941803059947,1.55552708571234,1.51726981518928,1.48897190549406,1.51693256672578,2.98923913554901,1.76226524360306,1.69824930687383,1.55356439346942
"4747",20,20,2.91126078639404,1.60253834623772,2.77437218156113,1.59372508813273,2.83725264149501,1.59728934402928,2.78120256519285,1.60299657051692,3.1115099505012,1.60898244355048,3.2654706526334,1.63247320124328
"4748",20,20,3.10929221180904,1.54038767642611,2.98950340788967,1.53424971142652,2.67072693572769,1.51465781462946,2.56024036037395,1.48407960318231,2.49932732828383,1.46023005505704,2.62776532388013,1.48689196820992
"4749",20,20,1.69736521059903,1.42201978422924,1.65365071257067,1.41570698127144,1.66586381083149,1.4174956624862,1.75984793998563,1.43462962760525,2.35818767622113,1.53016723245382,1.90172312508511,1.45599573745541
"4750",20,20,2.90750976274287,1.64329244950148,2.90734562567992,1.64327569602673,2.89472843112121,1.64198359700694,2.74686506538484,1.62534928312963,2.58752287342113,1.61220776686914,2.46969326113805,1.60377551058277
"4751",20,20,2.42277979037983,1.50070345244435,2.3751629383918,1.49647903918015,2.37421525187755,1.49637476430705,2.548178559766,1.51173271972422,2.63255348982788,1.50747735957967,2.65780649621418,1.51894672292023
"4752",20,20,1.90940924785962,1.48319425367891,1.88830547306537,1.47866801854265,1.92206220556065,1.48587218058086,1.91055910889933,1.48243812826399,2.35903450383421,1.53589978701184,2.13817569884913,1.50771944058589
"4753",20,20,1.08559286150118,1.24392127364016,1.05555594560858,1.23226751920006,1.04287165524626,1.22768822272959,1.23901836564495,1.30657748661295,1.32102016392869,1.39041831071345,0.877795894539947,1.18499476611154
"4754",20,20,2.08284997905026,1.584836435734,1.89653068985989,1.55214872715894,1.85635519610923,1.54801921497289,1.72681574800271,1.51960208168791,2.05925582445343,1.5792634680518,1.69810358616207,1.51083423448723
"4755",20,20,1.94540253860324,1.46259215963608,1.9345966547969,1.46168622134104,1.91166854077277,1.45973860767454,1.76790296531502,1.44244097584852,2.38126696221507,1.48481825112485,2.48020791610139,1.51039975402132
"4756",20,20,3.00584563076519,1.60839703516488,2.94906605336838,1.60384679018018,2.93095504525791,1.60233279168839,2.84773755204773,1.59638276939228,3.75857374937961,1.68271466059573,2.89657321972899,1.60826112136702
"4757",20,20,3.27489778736251,1.75199362758206,3.10729931957398,1.7453303847538,3.05548034346651,1.7414778983823,2.89783114511142,1.72013089499037,2.71472020860763,1.7029414839128,2.62967168933355,1.69975017874451
"4758",20,20,1.84357953890152,1.4245194833758,1.86209583786396,1.42548478000318,1.88567018516695,1.42716859530245,2.31820313555822,1.46778603552579,2.39199035071097,1.4688684067476,2.34021902679651,1.47020122899772
"4759",20,20,2.4135512063086,1.50955720237426,2.44777768924844,1.51366597184579,2.44777768924844,1.51366597184579,2.3919554382692,1.50980538846367,2.61054230278414,1.53148244526037,2.41948689374526,1.51202135448748
"4760",20,20,2.14665944917666,1.50972188786844,2.02995371921299,1.49589082115716,2.02995371921299,1.49589082115716,2.1619007516286,1.51490812636355,2.21155085341307,1.50852000338491,2.25383335264781,1.5256558211449
"4761",20,20,2.25512659670875,1.50122100507511,2.22521736385844,1.498481861948,2.21450716063142,1.49748753400192,2.1241302383145,1.48534884453147,2.69499441726257,1.564749743844,2.15877432487644,1.49191727306397
"4762",20,20,2.46689699673393,1.50516456587087,2.36954421038628,1.49794491988402,2.30589909195514,1.49136695498756,2.540185149061,1.50894250887474,2.6881489054822,1.54262922227244,2.16993568891683,1.47296863145308
"4763",20,20,2.14153352583278,1.49780278664513,2.0081951696076,1.47608890918349,2.0081951696076,1.47608890918349,2.110120641699,1.48383655784318,2.40243434869926,1.54514676537492,1.8679419927414,1.45565368388474
